Row ID,Order ID,Order Date,Ship Date,Shipping Period,Date Valididty ,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Price Per Unit,Profit Per Unit,Location,Product Category,Dates In Month
77,US-2014-118038,10-12-2014,12-12-2014,61.00,Valid Date,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",$9.71,3,60.00%,-$5.82,-60.00%,$3.24,-$1.94,Central Texas,Furnishings - (Furniture),10-01-14
78,US-2014-118038,10-12-2014,12-12-2014,61.00,Valid Date,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",$27.24,3,20.00%,$2.72,10.00%,$9.08,$0.91,Central Texas,Storage - (Office Supplies),10-01-14
79,US-2011-147606,11-26-2011,01-12-2011,-318.00,Invalid Date,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",$19.30,5,60.00%,-$14.48,-75.00%,$3.86,-$2.90,Central Texas,Furnishings - (Furniture),11-01-11
80,CA-2013-127208,06-13-2013,06-16-2013,3.00,Valid Date,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",$208.16,1,0.00%,$56.20,27.00%,$208.16,$56.20,South Alabama,Appliances - (Office Supplies),06-01-13
81,CA-2013-127208,06-13-2013,06-16-2013,3.00,Valid Date,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD Binder With Locking Rings,$16.74,3,0.00%,$8.04,48.00%,$5.58,$2.68,South Alabama,Binders - (Office Supplies),06-01-13
82,CA-2011-139451,12-10-2011,10-16-2011,-55.00,Invalid Date,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",$14.90,5,0.00%,$4.17,28.00%,$2.98,$0.83,West California,Art - (Office Supplies),12-01-11
83,CA-2011-139451,12-10-2011,10-16-2011,-55.00,Invalid Date,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",$21.39,1,0.00%,$6.20,29.00%,$21.39,$6.20,West California,Storage - (Office Supplies),12-01-11
84,CA-2012-149734,03-09-2012,08-09-2012,153.00,Valid Date,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,$200.98,7,20.00%,$62.81,31.25%,$28.71,$8.97,South North Carolina,Envelopes - (Office Supplies),03-01-12
85,US-2014-119662,11-14-2014,11-17-2014,3.00,Valid Date,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,$230.38,3,20.00%,-$48.95,-21.25%,$76.79,-$16.32,Central Illinois,Storage - (Office Supplies),11-01-14
86,CA-2014-140088,05-29-2014,05-31-2014,2.00,Valid Date,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,$301.96,2,0.00%,$33.22,11.00%,$150.98,$16.61,South South Carolina,Chairs - (Furniture),05-01-14
87,CA-2014-155558,10-27-2014,03-11-2014,-230.00,Invalid Date,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,$19.99,1,0.00%,$6.80,34.00%,$19.99,$6.80,Central Minnesota,Accessories - (Technology),10-01-14
88,CA-2014-155558,10-27-2014,03-11-2014,-230.00,Invalid Date,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,$6.16,2,0.00%,$2.96,48.00%,$3.08,$1.48,Central Minnesota,Labels - (Office Supplies),10-01-14
89,CA-2013-159695,06-04-2013,11-04-2013,153.00,Valid Date,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,$158.37,7,20.00%,$13.86,8.75%,$22.62,$1.98,Central Texas,Storage - (Office Supplies),06-01-13
90,CA-2013-109806,09-18-2013,09-23-2013,5.00,Valid Date,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,$20.10,3,0.00%,$6.63,33.00%,$6.70,$2.21,West California,Art - (Office Supplies),09-01-13
91,CA-2013-109806,09-18-2013,09-23-2013,5.00,Valid Date,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,$73.58,2,20.00%,$8.28,11.25%,$36.79,$4.14,West California,Phones - (Technology),09-01-13
92,CA-2013-109806,09-18-2013,09-23-2013,5.00,Valid Date,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,$6.48,1,0.00%,$3.11,48.00%,$6.48,$3.11,West California,Paper - (Office Supplies),09-01-13
93,CA-2012-149587,01-31-2012,05-02-2012,92.00,Valid Date,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,$12.96,2,0.00%,$6.22,48.00%,$6.48,$3.11,Central Minnesota,Paper - (Office Supplies),01-01-12
94,CA-2012-149587,01-31-2012,05-02-2012,92.00,Valid Date,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",$53.34,3,0.00%,$16.54,31.00%,$17.78,$5.51,Central Minnesota,Furnishings - (Furniture),01-01-12
95,CA-2012-149587,01-31-2012,05-02-2012,92.00,Valid Date,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,$32.96,2,0.00%,$16.15,49.00%,$16.48,$8.08,Central Minnesota,Binders - (Office Supplies),01-01-12
96,US-2014-109484,07-11-2014,11-13-2014,125.00,Valid Date,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,$5.68,1,70.00%,-$3.79,-66.67%,$5.68,-$3.79,West Oregon,Binders - (Office Supplies),07-01-14
97,CA-2014-161018,10-11-2014,12-11-2014,61.00,Valid Date,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$96.53,7,0.00%,$40.54,42.00%,$13.79,$5.79,East New York,Furnishings - (Furniture),10-01-14
98,CA-2014-157833,06-18-2014,06-21-2014,3.00,Valid Date,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,$51.31,3,20.00%,$17.96,35.00%,$17.10,$5.99,West California,Binders - (Office Supplies),06-01-14
99,CA-2013-149223,07-09-2013,12-09-2013,153.00,Valid Date,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,$77.88,6,0.00%,$22.59,29.00%,$12.98,$3.76,Central Minnesota,Appliances - (Office Supplies),07-01-13
100,CA-2013-158568,08-30-2013,03-09-2013,-174.00,Invalid Date,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,$64.62,7,20.00%,$22.62,35.00%,$9.23,$3.23,Central Illinois,Paper - (Office Supplies),08-01-13
101,CA-2013-158568,08-30-2013,03-09-2013,-174.00,Invalid Date,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$95.98,3,20.00%,-$10.80,-11.25%,$31.99,-$3.60,Central Illinois,Accessories - (Technology),08-01-13
102,CA-2013-158568,08-30-2013,03-09-2013,-174.00,Invalid Date,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,$1.79,3,80.00%,-$3.04,-170.00%,$0.60,-$1.01,Central Illinois,Binders - (Office Supplies),08-01-13
103,CA-2013-129903,02-12-2013,05-12-2013,89.00,Valid Date,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),$23.92,4,0.00%,$11.72,49.00%,$5.98,$2.93,Central Minnesota,Paper - (Office Supplies),02-01-13
104,US-2012-156867,11-13-2012,11-17-2012,4.00,Valid Date,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,$238.90,6,20.00%,-$26.88,-11.25%,$39.82,-$4.48,West Colorado,Accessories - (Technology),11-01-12
105,US-2012-156867,11-13-2012,11-17-2012,4.00,Valid Date,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",$102.36,3,20.00%,-$3.84,-3.75%,$34.12,-$1.28,West Colorado,Furnishings - (Furniture),11-01-12
106,US-2012-156867,11-13-2012,11-17-2012,4.00,Valid Date,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$36.88,3,70.00%,-$25.82,-70.00%,$12.29,-$8.61,West Colorado,Binders - (Office Supplies),11-01-12
107,CA-2014-119004,11-24-2014,11-29-2014,5.00,Valid Date,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,$74.11,8,20.00%,$17.60,23.75%,$9.26,$2.20,South North Carolina,Accessories - (Technology),11-01-14
108,CA-2014-119004,11-24-2014,11-29-2014,5.00,Valid Date,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,$27.99,1,20.00%,$2.10,7.50%,$27.99,$2.10,South North Carolina,Phones - (Technology),11-01-14
109,CA-2014-119004,11-24-2014,11-29-2014,5.00,Valid Date,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,$3.30,1,20.00%,$1.07,32.50%,$3.30,$1.07,South North Carolina,Art - (Office Supplies),11-01-14
110,CA-2012-129476,10-15-2012,10-20-2012,5.00,Valid Date,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,$339.96,5,20.00%,$67.99,20.00%,$67.99,$13.60,Central Illinois,Accessories - (Technology),10-01-12
111,CA-2014-146780,12-26-2014,12-31-2014,5.00,Valid Date,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,$41.96,2,0.00%,$10.91,26.00%,$20.98,$5.45,East New York,Furnishings - (Furniture),12-01-14
112,CA-2013-128867,04-11-2013,11-11-2013,214.00,Valid Date,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$75.96,2,0.00%,$22.79,30.00%,$37.98,$11.39,Central Iowa,Art - (Office Supplies),04-01-13
113,CA-2013-128867,04-11-2013,11-11-2013,214.00,Valid Date,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",$27.24,6,0.00%,$13.35,49.00%,$4.54,$2.22,Central Iowa,Binders - (Office Supplies),04-01-13
114,CA-2011-115259,08-25-2011,08-27-2011,2.00,Valid Date,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",$40.10,14,20.00%,$14.53,36.25%,$2.86,$1.04,East Ohio,Fasteners - (Office Supplies),08-01-11
115,CA-2011-115259,08-25-2011,08-27-2011,2.00,Valid Date,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",$4.72,2,20.00%,$1.65,35.00%,$2.36,$0.83,East Ohio,Envelopes - (Office Supplies),08-01-11
116,CA-2011-115259,08-25-2011,08-27-2011,2.00,Valid Date,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,$23.98,3,20.00%,$7.49,31.25%,$7.99,$2.50,East Ohio,Paper - (Office Supplies),08-01-11
117,CA-2011-115259,08-25-2011,08-27-2011,2.00,Valid Date,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek Top-Opening Peel & Seel Envelopes, Plain White",$130.46,6,20.00%,$44.03,33.75%,$21.74,$7.34,East Ohio,Envelopes - (Office Supplies),08-01-11
118,CA-2012-110457,02-03-2012,06-03-2012,121.00,Valid Date,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,$787.53,3,0.00%,$165.38,21.00%,$262.51,$55.13,West Washington,Tables - (Furniture),02-01-12
119,US-2012-136476,05-04-2012,10-04-2012,153.00,Valid Date,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,$157.79,1,70.00%,-$115.72,-73.33%,$157.79,-$115.72,South Tennessee,Binders - (Office Supplies),05-01-12
120,CA-2013-103730,06-13-2013,06-16-2013,3.00,Valid Date,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,$47.04,3,0.00%,$18.35,39.00%,$15.68,$6.12,East Delaware,Furnishings - (Furniture),06-01-13
121,CA-2013-103730,06-13-2013,06-16-2013,3.00,Valid Date,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,$30.84,4,0.00%,$13.88,45.00%,$7.71,$3.47,East Delaware,Binders - (Office Supplies),06-01-13
122,CA-2013-103730,06-13-2013,06-16-2013,3.00,Valid Date,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$226.56,6,0.00%,$63.44,28.00%,$37.76,$10.57,East Delaware,Storage - (Office Supplies),06-01-13
123,CA-2013-103730,06-13-2013,06-16-2013,3.00,Valid Date,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,$115.02,9,0.00%,$51.76,45.00%,$12.78,$5.75,East Delaware,Envelopes - (Office Supplies),06-01-13
124,CA-2013-103730,06-13-2013,06-16-2013,3.00,Valid Date,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,$68.04,7,0.00%,$19.73,29.00%,$9.72,$2.82,East Delaware,Phones - (Technology),06-01-13
125,US-2011-152030,12-26-2011,12-28-2011,2.00,Valid Date,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56,3,30.00%,-$8.58,-1.43%,$200.19,-$2.86,Central Texas,Chairs - (Furniture),12-01-11
126,US-2011-134614,09-20-2011,09-25-2011,5.00,Valid Date,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,$617.70,6,50.00%,-$407.68,-66.00%,$102.95,-$67.95,Central Illinois,Tables - (Furniture),09-01-11
127,US-2014-107272,06-11-2014,11-13-2014,155.00,Valid Date,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$2.39,2,70.00%,-$1.83,-76.67%,$1.19,-$0.92,West Arizona,Binders - (Office Supplies),06-01-14
128,US-2014-107272,06-11-2014,11-13-2014,155.00,Valid Date,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$243.99,7,20.00%,$30.50,12.50%,$34.86,$4.36,West Arizona,Storage - (Office Supplies),06-01-14
129,US-2013-125969,07-11-2013,11-11-2013,123.00,Valid Date,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",$81.42,2,20.00%,-$9.16,-11.25%,$40.71,-$4.58,West California,Chairs - (Furniture),07-01-13
130,US-2013-125969,07-11-2013,11-11-2013,123.00,Valid Date,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$238.56,3,0.00%,$26.24,11.00%,$79.52,$8.75,West California,Furnishings - (Furniture),07-01-13
131,US-2014-164147,03-02-2014,06-02-2014,92.00,Valid Date,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$59.97,5,40.00%,-$11.99,-20.00%,$11.99,-$2.40,East Ohio,Phones - (Technology),03-01-14
132,US-2014-164147,03-02-2014,06-02-2014,92.00,Valid Date,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$78.30,2,20.00%,$29.36,37.50%,$39.15,$14.68,East Ohio,Paper - (Office Supplies),03-01-14
133,US-2014-164147,03-02-2014,06-02-2014,92.00,Valid Date,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,$21.46,9,20.00%,$6.97,32.50%,$2.38,$0.77,East Ohio,Fasteners - (Office Supplies),03-01-14
134,CA-2013-145583,10-14-2013,10-20-2013,6.00,Valid Date,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,$20.04,3,0.00%,$9.62,48.00%,$6.68,$3.21,West California,Paper - (Office Supplies),10-01-13
135,CA-2013-145583,10-14-2013,10-20-2013,6.00,Valid Date,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,$35.44,1,0.00%,$16.66,47.00%,$35.44,$16.66,West California,Paper - (Office Supplies),10-01-13
136,CA-2013-145583,10-14-2013,10-20-2013,6.00,Valid Date,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",$11.52,4,0.00%,$3.46,30.00%,$2.88,$0.86,West California,Art - (Office Supplies),10-01-13
137,CA-2013-145583,10-14-2013,10-20-2013,6.00,Valid Date,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,$4.02,2,0.00%,$1.97,49.00%,$2.01,$0.98,West California,Fasteners - (Office Supplies),10-01-13
138,CA-2013-145583,10-14-2013,10-20-2013,6.00,Valid Date,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,$76.18,3,20.00%,$26.66,35.00%,$25.39,$8.89,West California,Binders - (Office Supplies),10-01-13
